2024-04-15 13:42:46,104 INFO  Logger.cs: 70 - 
2024-04-15 14:06:38,382 INFO  ExportHelperExtension.cs: 1136 - Found 26 in переходная боковушка-2
2024-04-15 14:06:38,382 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in переходная боковушка-2
2024-04-15 14:06:38,382 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from деталь 4-1
2024-04-15 14:06:38,382 INFO  ExportHelperExtension.cs: 1136 - Found 42 in деталь 4-1
2024-04-15 14:06:38,383 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in деталь 4-1
2024-04-15 14:06:38,383 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from переходная боковушка-1
2024-04-15 14:06:38,383 INFO  ExportHelperExtension.cs: 1136 - Found 26 in переходная боковушка-1
2024-04-15 14:06:38,384 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in переходная боковушка-1
2024-04-15 14:06:38,384 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from звено 3,1-1
2024-04-15 14:06:38,384 INFO  ExportHelperExtension.cs: 1136 - Found 32 in звено 3,1-1
2024-04-15 14:06:38,385 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in звено 3,1-1
2024-04-15 14:06:38,385 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from переходная-1
2024-04-15 14:06:38,385 INFO  ExportHelperExtension.cs: 1136 - Found 43 in переходная-1
2024-04-15 14:06:38,385 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in переходная-1
2024-04-15 14:06:38,386 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from переходная боковушка-3
2024-04-15 14:06:38,386 INFO  ExportHelperExtension.cs: 1136 - Found 26 in переходная боковушка-3
2024-04-15 14:06:38,386 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in переходная боковушка-3
2024-04-15 14:06:38,386 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Деталь 4 крышка-1
2024-04-15 14:06:38,387 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Деталь 4 крышка-1
2024-04-15 14:06:38,387 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Деталь 4 крышка-1
2024-04-15 14:06:38,387 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from плитп-1
2024-04-15 14:06:38,387 INFO  ExportHelperExtension.cs: 1136 - Found 26 in плитп-1
2024-04-15 14:06:38,388 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in плитп-1
2024-04-15 14:06:38,388 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from стойка-4
2024-04-15 14:06:38,388 INFO  ExportHelperExtension.cs: 1136 - Found 28 in стойка-4
2024-04-15 14:06:38,388 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in стойка-4
2024-04-15 14:06:38,389 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from стойка-1
2024-04-15 14:06:38,389 INFO  ExportHelperExtension.cs: 1136 - Found 28 in стойка-1
2024-04-15 14:06:38,389 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in стойка-1
2024-04-15 14:06:38,389 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from стойка-2
2024-04-15 14:06:38,390 INFO  ExportHelperExtension.cs: 1136 - Found 28 in стойка-2
2024-04-15 14:06:38,390 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in стойка-2
2024-04-15 14:06:38,390 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Деталь3-1
2024-04-15 14:06:38,390 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Деталь3-1
2024-04-15 14:06:38,391 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Деталь3-1
2024-04-15 14:06:38,391 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from стойка-3
2024-04-15 14:06:38,391 INFO  ExportHelperExtension.cs: 1136 - Found 28 in стойка-3
2024-04-15 14:06:38,391 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in стойка-3
2024-04-15 14:06:38,392 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from крышка 3,1-1
2024-04-15 14:06:38,392 INFO  ExportHelperExtension.cs: 1136 - Found 28 in крышка 3,1-1
2024-04-15 14:06:38,392 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in крышка 3,1-1
2024-04-15 14:06:38,392 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from marker-1
2024-04-15 14:06:38,393 INFO  ExportHelperExtension.cs: 1136 - Found 26 in marker-1
2024-04-15 14:06:38,393 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in marker-1
2024-04-15 14:06:38,393 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tengri_robot.SLDASM
2024-04-15 14:06:38,393 INFO  ExportHelperExtension.cs: 1136 - Found 100 in tengri_robot.SLDASM
2024-04-15 14:06:38,394 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in tengri_robot.SLDASM
2024-04-15 14:06:38,394 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-04-15 14:06:38,394 INFO  ExportHelperExtension.cs: 1160 - 17 components to check
2024-04-15 14:06:38,395 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Деталь1-1
2024-04-15 14:06:38,395 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Деталь1-1
2024-04-15 14:06:38,395 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Деталь1-1
2024-04-15 14:06:38,395 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from фланец-1
2024-04-15 14:06:38,395 INFO  ExportHelperExtension.cs: 1136 - Found 37 in фланец-1
2024-04-15 14:06:38,396 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in фланец-1
2024-04-15 14:06:38,396 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from переходная боковушка-2
2024-04-15 14:06:38,396 INFO  ExportHelperExtension.cs: 1136 - Found 26 in переходная боковушка-2
2024-04-15 14:06:38,396 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in переходная боковушка-2
2024-04-15 14:06:38,397 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from деталь 4-1
2024-04-15 14:06:38,397 INFO  ExportHelperExtension.cs: 1136 - Found 42 in деталь 4-1
2024-04-15 14:06:38,397 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in деталь 4-1
2024-04-15 14:06:38,397 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from переходная боковушка-1
2024-04-15 14:06:38,397 INFO  ExportHelperExtension.cs: 1136 - Found 26 in переходная боковушка-1
2024-04-15 14:06:38,398 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in переходная боковушка-1
2024-04-15 14:06:38,398 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from звено 3,1-1
2024-04-15 14:06:38,398 INFO  ExportHelperExtension.cs: 1136 - Found 32 in звено 3,1-1
2024-04-15 14:06:38,398 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in звено 3,1-1
2024-04-15 14:06:38,398 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from переходная-1
2024-04-15 14:06:38,399 INFO  ExportHelperExtension.cs: 1136 - Found 43 in переходная-1
2024-04-15 14:06:38,399 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in переходная-1
2024-04-15 14:06:38,399 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from переходная боковушка-3
2024-04-15 14:06:38,399 INFO  ExportHelperExtension.cs: 1136 - Found 26 in переходная боковушка-3
2024-04-15 14:06:38,400 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in переходная боковушка-3
2024-04-15 14:06:38,400 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Деталь 4 крышка-1
2024-04-15 14:06:38,400 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Деталь 4 крышка-1
2024-04-15 14:06:38,400 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Деталь 4 крышка-1
2024-04-15 14:06:38,400 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from плитп-1
2024-04-15 14:06:38,401 INFO  ExportHelperExtension.cs: 1136 - Found 26 in плитп-1
2024-04-15 14:06:38,401 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in плитп-1
2024-04-15 14:06:38,401 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from стойка-4
2024-04-15 14:06:38,401 INFO  ExportHelperExtension.cs: 1136 - Found 28 in стойка-4
2024-04-15 14:06:38,402 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in стойка-4
2024-04-15 14:06:38,402 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from стойка-1
2024-04-15 14:06:38,402 INFO  ExportHelperExtension.cs: 1136 - Found 28 in стойка-1
2024-04-15 14:06:38,402 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in стойка-1
2024-04-15 14:06:38,403 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from стойка-2
2024-04-15 14:06:38,403 INFO  ExportHelperExtension.cs: 1136 - Found 28 in стойка-2
2024-04-15 14:06:38,403 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in стойка-2
2024-04-15 14:06:38,403 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Деталь3-1
2024-04-15 14:06:38,403 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Деталь3-1
2024-04-15 14:06:38,404 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Деталь3-1
2024-04-15 14:06:38,404 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from стойка-3
2024-04-15 14:06:38,404 INFO  ExportHelperExtension.cs: 1136 - Found 28 in стойка-3
2024-04-15 14:06:38,404 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in стойка-3
2024-04-15 14:06:38,404 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from крышка 3,1-1
2024-04-15 14:06:38,405 INFO  ExportHelperExtension.cs: 1136 - Found 28 in крышка 3,1-1
2024-04-15 14:06:38,405 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in крышка 3,1-1
2024-04-15 14:06:38,405 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from marker-1
2024-04-15 14:06:38,405 INFO  ExportHelperExtension.cs: 1136 - Found 26 in marker-1
2024-04-15 14:06:38,405 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in marker-1
2024-04-15 14:06:38,602 INFO  SwAddin.cs: 339 - Loading config tree
2024-04-15 14:06:38,604 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-04-15 14:06:38,606 INFO  SwAddin.cs: 344 - Showing property manager
2024-04-15 14:06:41,425 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-15 14:06:48,375 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-15 14:06:57,632 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-15 14:06:58,975 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-15 14:07:00,616 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-15 14:07:05,450 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-15 14:07:08,114 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2024-04-15 14:07:08,170 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-15 14:07:27,672 INFO  SwAddin.cs: 294 - Assembly export called for file tengri_robot.SLDASM
2024-04-15 14:07:27,672 INFO  SwAddin.cs: 299 - Save is required
2024-04-15 14:07:27,673 INFO  SwAddin.cs: 313 - Saving assembly
2024-04-15 14:07:27,873 INFO  SwAddin.cs: 316 - Opening property manager
2024-04-15 14:07:27,874 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from tengri_robot.SLDASM
2024-04-15 14:07:27,874 INFO  ExportHelperExtension.cs: 1136 - Found 100 in tengri_robot.SLDASM
2024-04-15 14:07:27,875 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in tengri_robot.SLDASM
2024-04-15 14:07:27,875 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-04-15 14:07:27,876 INFO  ExportHelperExtension.cs: 1160 - 17 components to check
2024-04-15 14:07:27,876 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Деталь1-1
2024-04-15 14:07:27,876 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Деталь1-1
2024-04-15 14:07:27,876 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Деталь1-1
2024-04-15 14:07:27,877 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from фланец-1
2024-04-15 14:07:27,877 INFO  ExportHelperExtension.cs: 1136 - Found 37 in фланец-1
2024-04-15 14:07:27,877 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in фланец-1
2024-04-15 14:07:27,878 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from переходная боковушка-2
2024-04-15 14:07:27,878 INFO  ExportHelperExtension.cs: 1136 - Found 26 in переходная боковушка-2
2024-04-15 14:07:27,878 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in переходная боковушка-2
2024-04-15 14:07:27,878 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from деталь 4-1
2024-04-15 14:07:27,879 INFO  ExportHelperExtension.cs: 1136 - Found 42 in деталь 4-1
2024-04-15 14:07:27,879 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in деталь 4-1
2024-04-15 14:07:27,879 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from переходная боковушка-1
2024-04-15 14:07:27,880 INFO  ExportHelperExtension.cs: 1136 - Found 26 in переходная боковушка-1
2024-04-15 14:07:27,880 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in переходная боковушка-1
2024-04-15 14:07:27,880 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from звено 3,1-1
2024-04-15 14:07:27,881 INFO  ExportHelperExtension.cs: 1136 - Found 32 in звено 3,1-1
2024-04-15 14:07:27,881 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in звено 3,1-1
2024-04-15 14:07:27,881 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from переходная-1
2024-04-15 14:07:27,882 INFO  ExportHelperExtension.cs: 1136 - Found 43 in переходная-1
2024-04-15 14:07:27,882 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in переходная-1
2024-04-15 14:07:27,882 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from переходная боковушка-3
2024-04-15 14:07:27,882 INFO  ExportHelperExtension.cs: 1136 - Found 26 in переходная боковушка-3
2024-04-15 14:07:27,883 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in переходная боковушка-3
2024-04-15 14:07:27,883 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Деталь 4 крышка-1
2024-04-15 14:07:27,883 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Деталь 4 крышка-1
2024-04-15 14:07:27,883 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Деталь 4 крышка-1
2024-04-15 14:07:27,884 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from плитп-1
2024-04-15 14:07:27,884 INFO  ExportHelperExtension.cs: 1136 - Found 26 in плитп-1
2024-04-15 14:07:27,884 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in плитп-1
2024-04-15 14:07:27,884 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from стойка-4
2024-04-15 14:07:27,885 INFO  ExportHelperExtension.cs: 1136 - Found 28 in стойка-4
2024-04-15 14:07:27,885 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in стойка-4
2024-04-15 14:07:27,885 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from стойка-1
2024-04-15 14:07:27,886 INFO  ExportHelperExtension.cs: 1136 - Found 28 in стойка-1
2024-04-15 14:07:27,886 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in стойка-1
2024-04-15 14:07:27,886 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from стойка-2
2024-04-15 14:07:27,887 INFO  ExportHelperExtension.cs: 1136 - Found 28 in стойка-2
2024-04-15 14:07:27,887 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in стойка-2
2024-04-15 14:07:27,887 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Деталь3-1
2024-04-15 14:07:27,887 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Деталь3-1
2024-04-15 14:07:27,888 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Деталь3-1
2024-04-15 14:07:27,888 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from стойка-3
2024-04-15 14:07:27,888 INFO  ExportHelperExtension.cs: 1136 - Found 28 in стойка-3
2024-04-15 14:07:27,888 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in стойка-3
2024-04-15 14:07:27,889 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from крышка 3,1-1
2024-04-15 14:07:27,889 INFO  ExportHelperExtension.cs: 1136 - Found 28 in крышка 3,1-1
2024-04-15 14:07:27,889 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in крышка 3,1-1
2024-04-15 14:07:27,889 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from marker-1
2024-04-15 14:07:27,890 INFO  ExportHelperExtension.cs: 1136 - Found 26 in marker-1
2024-04-15 14:07:27,890 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in marker-1
2024-04-15 14:07:27,890 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tengri_robot.SLDASM
2024-04-15 14:07:27,890 INFO  ExportHelperExtension.cs: 1136 - Found 100 in tengri_robot.SLDASM
2024-04-15 14:07:27,891 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in tengri_robot.SLDASM
2024-04-15 14:07:27,891 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-04-15 14:07:27,891 INFO  ExportHelperExtension.cs: 1160 - 17 components to check
2024-04-15 14:07:27,892 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Деталь1-1
2024-04-15 14:07:27,892 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Деталь1-1
2024-04-15 14:07:27,892 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Деталь1-1
2024-04-15 14:07:27,892 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from фланец-1
2024-04-15 14:07:27,893 INFO  ExportHelperExtension.cs: 1136 - Found 37 in фланец-1
2024-04-15 14:07:27,893 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in фланец-1
2024-04-15 14:07:27,893 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from переходная боковушка-2
2024-04-15 14:07:27,893 INFO  ExportHelperExtension.cs: 1136 - Found 26 in переходная боковушка-2
2024-04-15 14:07:27,893 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in переходная боковушка-2
2024-04-15 14:07:27,894 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from деталь 4-1
2024-04-15 14:07:27,894 INFO  ExportHelperExtension.cs: 1136 - Found 42 in деталь 4-1
2024-04-15 14:07:27,894 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in деталь 4-1
2024-04-15 14:07:27,894 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from переходная боковушка-1
2024-04-15 14:07:27,895 INFO  ExportHelperExtension.cs: 1136 - Found 26 in переходная боковушка-1
2024-04-15 14:07:27,895 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in переходная боковушка-1
2024-04-15 14:07:27,895 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from звено 3,1-1
2024-04-15 14:07:27,895 INFO  ExportHelperExtension.cs: 1136 - Found 32 in звено 3,1-1
2024-04-15 14:07:27,896 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in звено 3,1-1
2024-04-15 14:07:27,896 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from переходная-1
2024-04-15 14:07:27,896 INFO  ExportHelperExtension.cs: 1136 - Found 43 in переходная-1
2024-04-15 14:07:27,896 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in переходная-1
2024-04-15 14:07:27,897 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from переходная боковушка-3
2024-04-15 14:07:27,897 INFO  ExportHelperExtension.cs: 1136 - Found 26 in переходная боковушка-3
2024-04-15 14:07:27,897 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in переходная боковушка-3
2024-04-15 14:07:27,897 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Деталь 4 крышка-1
2024-04-15 14:07:27,897 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Деталь 4 крышка-1
2024-04-15 14:07:27,898 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Деталь 4 крышка-1
2024-04-15 14:07:27,898 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from плитп-1
2024-04-15 14:07:27,898 INFO  ExportHelperExtension.cs: 1136 - Found 26 in плитп-1
2024-04-15 14:07:27,898 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in плитп-1
2024-04-15 14:07:27,949 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from стойка-4
2024-04-15 14:07:27,950 INFO  ExportHelperExtension.cs: 1136 - Found 28 in стойка-4
2024-04-15 14:07:27,950 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in стойка-4
2024-04-15 14:07:27,951 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from стойка-1
2024-04-15 14:07:27,951 INFO  ExportHelperExtension.cs: 1136 - Found 28 in стойка-1
2024-04-15 14:07:27,951 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in стойка-1
2024-04-15 14:07:27,951 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from стойка-2
2024-04-15 14:07:27,952 INFO  ExportHelperExtension.cs: 1136 - Found 28 in стойка-2
2024-04-15 14:07:27,952 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in стойка-2
2024-04-15 14:07:27,952 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Деталь3-1
2024-04-15 14:07:27,952 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Деталь3-1
2024-04-15 14:07:27,953 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Деталь3-1
